Fecha,MATERIAL,Cantidad,VENDEDOR,Día de la Semana,Mes,Año,Estación,Ventas Diarias,Lag_1,Lag_2,Lag_3
2024-02-28,10901 CAM 70 NEGRO,4500.0,ANDRES REM,Wednesday,2,2024,Invierno,,3001001200.0,3001001200.0,3001001200.0
2024-02-28,150101 CAM 30 BLANCO,800.0,ALM RESTREPO,Wednesday,2,2024,Invierno,80035.0,50.0,12.0,5.0
2024-02-28,"221210 EVA 5,5 MM BLANCO X 50M",50.0,ALM RESTREPO,Wednesday,2,2024,Invierno,5050.0,25.0,50.0,25.0
2024-02-28,"5416523 EVA 5,5 MM NEGRO X 25M",100.0,ALM RESTREPO,Wednesday,2,2024,Invierno,10075025100.0,475.0,5050050.0,5050050.0
2024-02-28,20103 CAM 100 AZUL COBALTO,1000.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,1000.0,220.0,30.0,60.0
2024-02-28,20601 CAM 100 FUCSIA NORMAL,400.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,400.0,10.0,22.0,11.0
2024-02-28,221206 EVA 4 MM NEGRO,300.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,3001001.0,100.0,200200.0,100400.0
2024-02-28,"5416523 EVA 5,5 MM NEGRO X 25M",750.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,10075025100.0,10075025100.0,475.0,5050050.0
2024-02-28,"5416523 EVA 5,5 MM NEGRO X 25M",25.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,10075025100.0,10075025100.0,10075025100.0,475.0
2024-02-28,250101 LONA CO NEGRA,2000.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,2000.0,100.0,50.0,20002000.0
2024-02-28,10802 CAM 70 MORADO CLARO,200.0,ALM RESTREPO,Wednesday,2,2024,Invierno,200.0,300.0,30.0,200.0
2024-02-28,70113-4 CARIÑOSI LEÑADOR ROJO,7.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,7.0,6.0,,
2024-02-28,140102 CAM 50 NEGRO,300.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,300100.0,300.0,300100.0,300100.0
2024-02-28,11101 CAM 70 ROSADO PASTEL,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200.0,100.0,300.0,400.0
2024-02-28,10803 CAM 70 LILA,200.0,ANDRES REM,Wednesday,2,2024,Invierno,20030.0,100301520.0,10010.0,1001002.0
2024-02-28,11001 CAM 70 NARANJA ZANAHORIA,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200.0,80.0,200.0,30.0
2024-02-28,10204 CAM 70 AZUL OSCURO,200.0,ANDRES REM,Wednesday,2,2024,Invierno,2002.0,20020200.0,30.0,100.0
2024-02-28,10702 CAM 70 GRIS CLARO,200.0,ANDRES REM,Wednesday,2,2024,Invierno,2001002.0,30.0,1001005.0,100100.0
2024-02-28,11302 CAM 70 VERDE PISTACHO,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200.0,100.0,30.0,100.0
2024-02-28,11301 CAM 70 VERDE CALI,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200.0,10010001000.0,10010001000.0,10010001000.0
2024-02-28,10101 CAM 70 AMARILLO BANDERA,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200.0,10010.0,1000.0,300.0
2024-02-28,11305 CAM 70 VERDE MILITAR,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200.0,1000.0,400.0,300100100.0
2024-02-28,10402 CAM 70 BEIGE OSCURO,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200200.0,200.0,200.0,200200.0
2024-02-28,10901 CAM 70 NEGRO,300.0,ANDRES REM,Wednesday,2,2024,Invierno,,,3001001200.0,3001001200.0
2024-02-28,23584521 PLANTIMONACO NEGRO,100.0,ANDRES REM,Wednesday,2,2024,Invierno,100.0,100.0,100100.0,100100.0
2024-02-28,10702 CAM 70 GRIS CLARO,100.0,ANDRES REM,Wednesday,2,2024,Invierno,2001002.0,2001002.0,30.0,1001005.0
2024-02-28,620101 MALLA SANDWICH NEGRA,50.0,ANDRES REM,Wednesday,2,2024,Invierno,50.0,50.0,,501.0
2024-02-28,"221207 EVA 2,5 MM NEGRO",200.0,ANDRES REM,Wednesday,2,2024,Invierno,2002.0,50.0,100.0,210.0
2024-02-28,221206 EVA 4 MM NEGRO,100.0,ANDRES REM,Wednesday,2,2024,Invierno,3001001.0,3001001.0,100.0,200200.0
2024-02-28,10402 CAM 70 BEIGE OSCURO,200.0,ANDRES REM,Wednesday,2,2024,Invierno,200200.0,200200.0,200.0,200.0
2024-02-29,"5416523 EVA 5,5 MM NEGRO X 25M",25.0,ALM RESTREPO,Thursday,2,2024,Invierno,,10075025100.0,10075025100.0,10075025100.0
2024-02-29,620101 MALLA SANDWICH NEGRA,50.0,ALM RESTREPO,Thursday,2,2024,Invierno,5050.0,50.0,50.0,
2024-02-29,20901 CAM 100 NEGRO NEUTRO,1200.0,ANDRES REM,Thursday,2,2024,Invierno,,20015.0,400.0,200200.0
2024-02-29,10301 CAM 70 BLANCO,1500.0,ANDRES REM,Thursday,2,2024,Invierno,,343260.0,100.0,150020.0
2024-02-29,310151 FLEECE A CUADROS DNS # 2,80.0,ALM RESTREPO,Thursday,2,2024,Invierno,80.0,2.0,2.0,3.0
2024-02-29,990815 MALLA SPENCER NEGRA,100.0,ANDRES REM,Thursday,2,2024,Invierno,100.0,100.0,1.0,505050.0
2024-02-29,"221202 EVA 2,5 MM BLANCO",100.0,ANDRES REM,Thursday,2,2024,Invierno,100.0,50504.0,50504.0,100100.0
2024-02-29,"221207 EVA 2,5 MM NEGRO",200.0,ANDRES REM,Thursday,2,2024,Invierno,200.0,2002.0,50.0,100.0
2024-02-29,10702 CAM 70 GRIS CLARO,200.0,ALM RESTREPO,Thursday,2,2024,Invierno,200150100.0,2001002.0,2001002.0,30.0
2024-02-29,10702 CAM 70 GRIS CLARO,150.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,200150100.0,200150100.0,2001002.0,2001002.0
2024-02-29,620128 MALLA SANDWICH CAFÉ,50.0,ALM RESTREPO,Thursday,2,2024,Invierno,5030.0,10.0,,1.0
2024-02-29,620128 MALLA SANDWICH CAFÉ,30.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,5030.0,5030.0,10.0,
2024-02-29,10901 CAM 70 NEGRO,1200.0,BETO REM,Thursday,2,2024,Invierno,,,,3001001200.0
2024-02-29,545215 CAM SUBO 100 BLANCO,200.0,BETO REM,Thursday,2,2024,Invierno,200200.0,200130.0,100.0,1.0
2024-02-29,10803 CAM 70 LILA,100.0,ALM RESTREPO,Thursday,2,2024,Invierno,10080.0,20030.0,100301520.0,10010.0
2024-02-29,140102 CAM 50 NEGRO,300.0,ALM RESTREPO,Thursday,2,2024,Invierno,30020020.0,300100.0,300.0,300100.0
2024-02-29,110112 TIFON AZUL REY,1.0,BETO REM,Thursday,2,2024,Invierno,11.0,200.0,60005000.0,60005000.0
2024-02-29,110105 TIFON AZUL OSCURO,1.0,BETO REM,Thursday,2,2024,Invierno,16001.0,100100.0,700.0,100.0
2024-02-29,110105 TIFON AZUL OSCURO,600.0,ANDRES REM,Thursday,2,2024,Invierno,16001.0,16001.0,100100.0,700.0
2024-02-29,110106 TIFON BLANCO,400.0,ANDRES REM,Thursday,2,2024,Invierno,400.0,100.0,6900.0,1000.0
2024-02-29,280102 CERRO SP BLANCO,1000.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,1000.0,,,100.0
2024-02-29,10803 CAM 70 LILA,80.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,10080.0,10080.0,20030.0,100301520.0
2024-02-29,140102 CAM 50 NEGRO,200.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,30020020.0,30020020.0,300100.0,300.0
2024-02-23,10901 CAM 70 NEGRO,,CARLOS ALBERTO LEON HERNANDEZ,Friday,2,2024,Invierno,,,,
2024-02-27,110105 TIFON AZUL OSCURO,100.0,CARLOS ALBERTO LEON HERNANDEZ,Tuesday,2,2024,Invierno,100100.0,16001.0,16001.0,100100.0
2024-02-08,130103 CAM 120 NEGRO,400.0,CARLOS ALBERTO LEON HERNANDEZ,Thursday,2,2024,Invierno,400400400.0,4001.0,400400400.0,400400400.0
2024-02-12,130107 CAM 150 BLANCO,200.0,CARLOS ALBERTO LEON HERNANDEZ,Monday,2,2024,Invierno,200.0,200.0,5.0,2000.0
2024-02-12,130118 CAM 150 NEGRO,200.0,CARLOS ALBERTO LEON HERNANDEZ,Monday,2,2024,Invierno,20002000200.0,200100.0,200100.0,400200100.0
2024-02-06,20901 CAM 100 NEGRO NEUTRO,600.0,CARLOS ALBERTO LEON HERNANDEZ,Tuesday,2,2024,Invierno,2.0060020040060012e+16,,20015.0,400.0
2024-02-12,20901 CAM 100 NEGRO NEUTRO,400.0,CARLOS ALBERTO LEON HERNANDEZ,Monday,2,2024,Invierno,2.00200180018004e+19,2.0060020040060012e+16,,20015.0
2024-02-14,221206 EVA 4 MM NEGRO,50.0,CARLOS ALBERTO LEON HERNANDEZ,Wednesday,2,2024,Invierno,5020050.0,3001001.0,3001001.0,100.0
2024-02-23,221206 EVA 4 MM NEGRO,200.0,CARLOS ALBERTO LEON HERNANDEZ,Friday,2,2024,Invierno,200200.0,5020050.0,3001001.0,3001001.0
2024-02-14,250101 LONA CO NEGRA,150.0,CARLOS ALBERTO LEON HERNANDEZ,Wednesday,2,2024,Invierno,15020002000150.0,2000.0,100.0,50.0
2024-02-14,"5416523 EVA 5,5 MM NEGRO X 25M",50.0,CARLOS ALBERTO LEON HERNANDEZ,Wednesday,2,2024,Invierno,5050.0,,10075025100.0,10075025100.0
2024-02-23,"5416523 EVA 5,5 MM NEGRO X 25M",50.0,CARLOS ALBERTO LEON HERNANDEZ,Friday,2,2024,Invierno,5050050.0,5050.0,,10075025100.0
2024-02-03,620101 MALLA SANDWICH NEGRA,100.0,CARLOS ALBERTO LEON HERNANDEZ,Saturday,2,2024,Invierno,,5050.0,50.0,50.0
2024-02-14,620101 MALLA SANDWICH NEGRA,50.0,CARLOS ALBERTO LEON HERNANDEZ,Wednesday,2,2024,Invierno,5050.0,,5050.0,50.0
2024-02-26,620101 MALLA SANDWICH NEGRA,50.0,CARLOS ALBERTO LEON HERNANDEZ,Monday,2,2024,Invierno,,5050.0,,5050.0
2024-02-22,"221212 EVA 3,5 MM NEGRO",150.0,FEDERICO VIRVIESCAS SALGAR,Thursday,2,2024,Invierno,150150.0,150150.0,500.0,250150.0
2024-02-22,990821 EVA 3MM BLANCA,500.0,FEDERICO VIRVIESCAS SALGAR,Thursday,2,2024,Invierno,500250500.0,100.0,500250500.0,500250500.0
2024-02-08,10203 CAM 70 AZUL REY,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,10030012.0,10030012.0,30.0
2024-02-08,10301 CAM 70 BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,,343260.0,100.0
2024-02-28,10301 CAM 70 BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,2,2024,Invierno,,,,343260.0
2024-02-29,10301 CAM 70 BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,,,
2024-02-08,10901 CAM 70 NEGRO,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,,,
2024-02-28,10901 CAM 70 NEGRO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,2,2024,Invierno,,,,
2024-02-28,10901 CAM 70 NEGRO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,2,2024,Invierno,,,,
2024-02-14,11201 CAM 70 ROJO,800.0,JORGE ANDRES AGUIRRE ROJAS,Wednesday,2,2024,Invierno,800.0,100.0,,
2024-02-26,11201 CAM 70 ROJO,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,800.0,100.0,
2024-02-26,"11203 CAM 70 NEGRO X 2,10 METROS",,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,1000.0,,200.0
2024-02-22,"11204 CAM 70 BLANCO X 2,10 METROS",,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,,600.0,
2024-02-26,"11204 CAM 70 BLANCO X 2,10 METROS",,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,,,600.0
2024-02-26,11301 CAM 70 VERDE CALI,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,200.0,10010001000.0,10010001000.0
2024-02-08,130118 CAM 150 NEGRO,200.0,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,200.0,20002000200.0,200100.0,200100.0
2024-02-09,130118 CAM 150 NEGRO,400.0,JORGE ANDRES AGUIRRE ROJAS,Friday,2,2024,Invierno,400400.0,200.0,20002000200.0,200100.0
2024-02-05,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,6000.0,6000.0,
2024-02-14,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,2,2024,Invierno,,,6000.0,6000.0
2024-02-22,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,,,6000.0
2024-02-08,20301 CAM 100 BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,200200200.0,200200200.0,1200.0
2024-02-12,20301 CAM 100 BLANCO,200.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,200200200.0,,200200200.0,200200200.0
2024-02-12,20402 CAM 100 BEIGE OSCURO,200.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,200200200.0,400.0,4001.0,200200200.0
2024-02-08,20901 CAM 100 NEGRO NEUTRO,600.0,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,20060050.0,2.00200180018004e+19,2.0060020040060012e+16,
2024-02-12,20901 CAM 100 NEGRO NEUTRO,200.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,2.00200180018004e+19,20060050.0,2.00200180018004e+19,2.0060020040060012e+16
2024-02-29,20901 CAM 100 NEGRO NEUTRO,,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,,2.00200180018004e+19,20060050.0,2.00200180018004e+19
2024-02-12,"221202 EVA 2,5 MM BLANCO",50.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,505050.0,100.0,50504.0,50504.0
2024-02-20,"221202 EVA 2,5 MM BLANCO",100.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,100100.0,505050.0,100.0,50504.0
2024-02-09,221203 EVA 4 MM BLANCO,100.0,JORGE ANDRES AGUIRRE ROJAS,Friday,2,2024,Invierno,100.0,300.0,100100.0,150.0
2024-02-20,221203 EVA 4 MM BLANCO,100.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,100100.0,100.0,300.0,100100.0
2024-02-12,"221207 EVA 2,5 MM NEGRO",50.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,250505050250.0,200.0,2002.0,50.0
2024-02-12,"221210 EVA 5,5 MM BLANCO X 50M",50.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,505050.0,5050.0,25.0,50.0
2024-02-16,"221212 EVA 3,5 MM NEGRO",150.0,JORGE ANDRES AGUIRRE ROJAS,Friday,2,2024,Invierno,250150.0,150150.0,150150.0,500.0
2024-02-27,230110 DRILL TUIL KAKI,420.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,420420.0,420420.0,420.0,30060323209.0
2024-02-03,30102 CAM 40 AZUL QUIRURGICO,600.0,JORGE ANDRES AGUIRRE ROJAS,Saturday,2,2024,Invierno,600.0,,3.0,2.0
2024-02-05,310107 FLEECE VERDE MILITAR,339.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,35.0,339.0,
2024-02-05,310107 FLEECE VERDE MILITAR,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,,35.0,339.0
2024-02-08,310110 FLEECE NARANJA,499.0,JORGE ANDRES AGUIRRE ROJAS,Thursday,2,2024,Invierno,499.0,5004991.0,5004991.0,5004991.0
2024-02-12,"5416523 EVA 5,5 MM NEGRO X 25M",100.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,10050100100502.0,5050050.0,5050.0,
2024-02-20,620101 MALLA SANDWICH NEGRA,500.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,1.0010001005005003e+27,,5050.0,
2024-02-20,620101 MALLA SANDWICH NEGRA,500.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,1.0010001005005003e+27,1.0010001005005003e+27,,5050.0
2024-02-26,620101 MALLA SANDWICH NEGRA,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,1.0010001005005003e+27,1.0010001005005003e+27,
2024-02-26,620101 MALLA SANDWICH NEGRA,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,,1.0010001005005003e+27,1.0010001005005003e+27
2024-02-27,620102 MALLA SANDWICH GRIS CLARO,200.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,20025200.0,20025200.0,20025200.0,50.0
2024-02-27,620122 MALLA SANDWICH AMARILLA,200.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,200200.0,200200.0,345.0,50.0
2024-02-02,660107 CAM 25 GR AZUL ACUEDUCTO,,JORGE ANDRES AGUIRRE ROJAS,Friday,2,2024,Invierno,,,,241241.0
2024-02-06,660107 CAM 25 GR AZUL ACUEDUCTO,241.0,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,241241.0,,,
2024-02-19,660107 CAM 25 GR AZUL ACUEDUCTO,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,241241.0,,
2024-02-06,660108 CAM 25 GR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Tuesday,2,2024,Invierno,,,,
2024-02-19,660108 CAM 25 GR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,,,,
2024-02-12,990815 MALLA SPENCER NEGRA,50.0,JORGE ANDRES AGUIRRE ROJAS,Monday,2,2024,Invierno,505050.0,100.0,100.0,1.0
2024-02-15,10301 CAM 70 BLANCO,1.0,VENDEDOR E-COMMERCE,Thursday,2,2024,Invierno,2012030.0,,,
2024-02-08,10901 CAM 70 NEGRO,300.0,VENDEDOR E-COMMERCE,Thursday,2,2024,Invierno,,,,
2024-02-13,10901 CAM 70 NEGRO,200.0,VENDEDOR E-COMMERCE,Tuesday,2,2024,Invierno,200300200.0,,,
2024-02-15,10901 CAM 70 NEGRO,1.0,VENDEDOR E-COMMERCE,Thursday,2,2024,Invierno,110141230.0,200300200.0,,
2024-02-16,21452 CAM SALIX PINK,100.0,VENDEDOR E-COMMERCE,Friday,2,2024,Invierno,100.0,100.0,6.0,5.0
2024-02-16,2154510 CAM S-LOVE RED,100.0,VENDEDOR E-COMMERCE,Friday,2,2024,Invierno,1005.0,20.0,1.0,3.0
2024-02-02,40101 CAM SUBO 40 BLANCO,200.0,VENDEDOR E-COMMERCE,Friday,2,2024,Invierno,2002005.0,200.0,,200100.0
2024-02-13,50101 CAM SUBO 70 BLANCO,700.0,VENDEDOR E-COMMERCE,Tuesday,2,2024,Invierno,200700.0,200.0,20054.0,40072000400.0
2024-02-15,50101 CAM SUBO 70 BLANCO,5.0,VENDEDOR E-COMMERCE,Thursday,2,2024,Invierno,7002005.0,200700.0,200.0,20054.0
2024-02-21,50101 CAM SUBO 70 BLANCO,50.0,VENDEDOR E-COMMERCE,Wednesday,2,2024,Invierno,50.0,7002005.0,200700.0,200.0
2024-02-16,524552 CAM S-LOVE CHAMPAGNE,100.0,VENDEDOR E-COMMERCE,Friday,2,2024,Invierno,100.0,20.0,10.0,20.0
2024-02-01,620113 MALLA SANDWICH ROSADA,2.0,VENDEDOR E-COMMERCE,Thursday,2,2024,Invierno,22.0,236.0,5050.0,5050.0
2024-02-01,990815 MALLA SPENCER NEGRA,50.0,VENDEDOR E-COMMERCE,Thursday,2,2024,Invierno,5050.0,505050.0,100.0,100.0
2024-02-29,102210 CAM 70 VERDE TURQUESA,305.0,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,305.0,100.0,8.0,15.0
2024-02-27,10301 CAM 70 BLANCO,32.0,VENDEDOR EXTERNO,Tuesday,2,2024,Invierno,343260.0,2012030.0,,
2024-02-29,10702 CAM 70 GRIS CLARO,100.0,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,200150100.0,200150100.0,200150100.0,2001002.0
2024-02-29,10901 CAM 70 NEGRO,,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,,110141230.0,200300200.0,
2024-02-29,110105 TIFON AZUL OSCURO,1.0,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,16001.0,100100.0,16001.0,16001.0
2024-02-29,110112 TIFON AZUL REY,1.0,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,11.0,11.0,200.0,60005000.0
2024-02-29,11307 CAM 70 VERDE BOTELLA,200.0,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,200.0,100.0,5.0,50.0
2024-02-12,"221207 EVA 2,5 MM NEGRO",250.0,VENDEDOR EXTERNO,Monday,2,2024,Invierno,250505050250.0,250505050250.0,200.0,2002.0
2024-02-09,"221212 EVA 3,5 MM NEGRO",150.0,VENDEDOR EXTERNO,Friday,2,2024,Invierno,150.0,250150.0,150150.0,150150.0
2024-02-14,50101 CAM SUBO 70 BLANCO,200.0,VENDEDOR EXTERNO,Wednesday,2,2024,Invierno,200200.0,50.0,7002005.0,200700.0
2024-02-17,50101 CAM SUBO 70 BLANCO,100.0,VENDEDOR EXTERNO,Saturday,2,2024,Invierno,200100100100.0,200200.0,50.0,7002005.0
2024-02-29,545215 CAM SUBO 100 BLANCO,200.0,VENDEDOR EXTERNO,Thursday,2,2024,Invierno,200200.0,200200.0,200130.0,100.0
2024-02-01,10101 CAM 70 AMARILLO BANDERA,3.0,VENTAS RESTREPO,Thursday,2,2024,Invierno,3.0,200.0,10010.0,1000.0
2024-02-24,10101 CAM 70 AMARILLO BANDERA,20.0,VENTAS RESTREPO,Saturday,2,2024,Invierno,20.0,3.0,200.0,10010.0
2024-02-27,10101 CAM 70 AMARILLO BANDERA,10.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,10010.0,20.0,3.0,200.0
2024-02-22,"101101 TORTA DE SESGO 2,5 NEGRO 70 GR",5.0,VENTAS RESTREPO,Thursday,2,2024,Invierno,55.0,1010.0,55.0,5.0
2024-02-26,"101101 TORTA DE SESGO 2,5 NEGRO 70 GR",10.0,VENTAS RESTREPO,Monday,2,2024,Invierno,1010.0,55.0,1010.0,55.0
2024-02-05,10203 CAM 70 AZUL REY,12.0,VENTAS RESTREPO,Monday,2,2024,Invierno,12.0,,10030012.0,10030012.0
2024-02-06,10203 CAM 70 AZUL REY,7.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,10007.0,12.0,,10030012.0
2024-02-07,10203 CAM 70 AZUL REY,65.0,VENTAS RESTREPO,Wednesday,2,2024,Invierno,1001005065.0,10007.0,12.0,
2024-02-09,10203 CAM 70 AZUL REY,12.0,VENTAS RESTREPO,Friday,2,2024,Invierno,2001219.0,1001005065.0,10007.0,12.0
2024-02-09,10203 CAM 70 AZUL REY,19.0,VENTAS RESTREPO,Friday,2,2024,Invierno,2001219.0,2001219.0,1001005065.0,10007.0
2024-02-19,10203 CAM 70 AZUL REY,12.0,VENTAS RESTREPO,Monday,2,2024,Invierno,10030012.0,2001219.0,2001219.0,1001005065.0
2024-02-20,10203 CAM 70 AZUL REY,3.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,3.0,10030012.0,2001219.0,2001219.0
2024-02-21,10203 CAM 70 AZUL REY,,VENTAS RESTREPO,Wednesday,2,2024,Invierno,,3.0,10030012.0,2001219.0
2024-02-24,10203 CAM 70 AZUL REY,60.0,VENTAS RESTREPO,Saturday,2,2024,Invierno,6015.0,,3.0,10030012.0
2024-02-24,10203 CAM 70 AZUL REY,15.0,VENTAS RESTREPO,Saturday,2,2024,Invierno,6015.0,6015.0,,3.0
2024-02-06,10204 CAM 70 AZUL OSCURO,,VENTAS RESTREPO,Tuesday,2,2024,Invierno,,2002.0,20020200.0,30.0
2024-02-20,10204 CAM 70 AZUL OSCURO,3.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,3.0,,2002.0,20020200.0
2024-02-24,10204 CAM 70 AZUL OSCURO,20.0,VENTAS RESTREPO,Saturday,2,2024,Invierno,20020200.0,3.0,,2002.0
2024-02-24,10204 CAM 70 AZUL OSCURO,200.0,VENTAS RESTREPO,Saturday,2,2024,Invierno,20020200.0,20020200.0,3.0,
2024-02-27,10204 CAM 70 AZUL OSCURO,30.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,302.0,20020200.0,20020200.0,3.0
2024-02-27,10204 CAM 70 AZUL OSCURO,2.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,302.0,302.0,20020200.0,20020200.0
2024-02-28,10204 CAM 70 AZUL OSCURO,2.0,VENTAS RESTREPO,Wednesday,2,2024,Invierno,2002.0,302.0,302.0,20020200.0
2024-02-27,10208 CAM 70 AZUL COBALTO,35.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,35.0,300200.0,300200.0,10.0
2024-02-01,10301 CAM 70 BLANCO,127.0,VENTAS RESTREPO,Thursday,2,2024,Invierno,300127.0,343260.0,2012030.0,
2024-02-02,10301 CAM 70 BLANCO,30.0,VENTAS RESTREPO,Friday,2,2024,Invierno,30.0,300127.0,343260.0,2012030.0
2024-02-07,10301 CAM 70 BLANCO,2.0,VENTAS RESTREPO,Wednesday,2,2024,Invierno,300503002.0,30.0,300127.0,343260.0
2024-02-10,10301 CAM 70 BLANCO,25.0,VENTAS RESTREPO,Saturday,2,2024,Invierno,30060030025.0,300503002.0,30.0,300127.0
2024-02-12,10301 CAM 70 BLANCO,300.0,VENTAS RESTREPO,Monday,2,2024,Invierno,300.0,30060030025.0,300503002.0,30.0
2024-02-15,10301 CAM 70 BLANCO,20.0,VENTAS RESTREPO,Thursday,2,2024,Invierno,2012030.0,300.0,30060030025.0,300503002.0
2024-02-15,10301 CAM 70 BLANCO,30.0,VENTAS RESTREPO,Thursday,2,2024,Invierno,2012030.0,2012030.0,300.0,30060030025.0
2024-02-20,10301 CAM 70 BLANCO,82.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,300826.0,2012030.0,2012030.0,300.0
2024-02-20,10301 CAM 70 BLANCO,6.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,300826.0,300826.0,2012030.0,2012030.0
2024-02-22,10301 CAM 70 BLANCO,20.0,VENTAS RESTREPO,Thursday,2,2024,Invierno,20.0,300826.0,300826.0,2012030.0
2024-02-23,10301 CAM 70 BLANCO,20.0,VENTAS RESTREPO,Friday,2,2024,Invierno,150020.0,20.0,300826.0,300826.0
2024-02-27,10301 CAM 70 BLANCO,60.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,343260.0,150020.0,20.0,300826.0
2024-02-13,10401 CAM 70 BEIGE CLARO - MEDIO,6.0,VENTAS RESTREPO,Tuesday,2,2024,Invierno,6.0,65.0,300.0,200.0
