VENDEDOR,MATERIAL,Fecha,Documento,Cantidad,Total_Ingresos,Precio Promedio,Precio iva incluido,NOTA ,
VENTAS RESTREPO,10901 CAM 70 NEGRO,16/05/2023,FV FVE 3716,300,"403.361,34","1.344,54",480000,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,16/05/2023,FV FVR 14944,1,"1.470,59","1.470,59",1750,,
VENTAS RESTREPO,11001 CAM 70 NARANJA ZANAHORIA,16/05/2023,FV FVR 14944,1,"1.470,59","1.470,59",1750,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,16/05/2023,FV FVR 14936,2,"5.210,08","2.605,04",6200,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,16/05/2023,FV FVR 14942,5,"13.025,21","2.605,04",15500,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,16/05/2023,FV FVR 14943,18,"46.890,76","2.605,04",55800,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,16/05/2023,FV FVR 14945,160,"181.512,60","1.134,45",216000,,
VENTAS RESTREPO,150103 CAM 30 AZUL PASTEL,16/05/2023,FV FVE 3717,50,"37.815,13","756,3",45000,,
VENTAS RESTREPO,230105 DRILL BLANCO,16/05/2023,FV FVR 14935,1,"5.546,22","5.546,22",6600,,
VENTAS RESTREPO,310101 FLEECE NEGRO,16/05/2023,FV FVE 3718,40,"248.739,50","6.218,49",296000,,
VENTAS RESTREPO,310101 FLEECE NEGRO,16/05/2023,FV FVR 14937,1,"6.218,49","6.218,49",7400,,
VENTAS RESTREPO,310111 FLEECE AMARILLO,16/05/2023,FV FVR 14940,1,"6.218,49","6.218,49",7400,,
VENTAS RESTREPO,310136 FLEECE V. PISTACHO,16/05/2023,FV FVR 14941,"1,5","9.327,73","6.218,49",11100,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,16/05/2023,FV FVR 14932,1,"6.050,42","6.050,42",7200,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,16/05/2023,FV FVR 14939,2,"12.100,84","6.050,42",14400,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,16/05/2023,FV FVR 14941,2,"4.957,98","2.478,99",5900,,
VENTAS RESTREPO,510110 SATIN AZUL REY,16/05/2023,FV FVR 14938,20,"48.739,50","2.436,97",58000,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,16/05/2023,FV FVR 14933,10,"88.235,29","8.823,53",105000,,
VENTAS RESTREPO,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,16/05/2023,FV FVR 14931,3,"31.512,61","10.504,20",37500,,
VENDEDOR E-COMMERCE,10208 CAM 70 AZUL COBALTO,17/05/2023,FV FVE 3721,300,"403.361,34","1.344,54",480000,,
VENTAS PRINCIPAL,"101102 TORTA DE SESGO 3,2 NEGRO 70 GR",17/05/2023,FV FVE 3723,10,"58.823,53","5.882,35",70000,,
VENTAS RESTREPO,10101 CAM 70 AMARILLO BANDERA,17/05/2023,FV FVE 3727,300,"403.361,34","1.344,54",480000,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,17/05/2023,FV FVR 14955,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,17/05/2023,FV FVR 14958,27,"38.571,43","1.428,57",45900,,
VENTAS RESTREPO,10502 CAM 70 CAFÉ OSCURO,17/05/2023,FV FVE 3727,300,"403.361,34","1.344,54",480000,,
VENTAS RESTREPO,10601 CAM 70 FUCSIA NORMAL,17/05/2023,FV FVR 14958,4,"5.882,35","1.470,59",7000,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,17/05/2023,FV FVE 3727,"1.200,00","1.613.445,38","1.344,54",1920000,,
VENTAS RESTREPO,11201 CAM 70 ROJO,17/05/2023,FV FVE 3727,300,"403.361,34","1.344,54",480000,,
VENTAS RESTREPO,11201 CAM 70 ROJO,17/05/2023,FV FVR 14955,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,11302 CAM 70 VERDE PISTACHO,17/05/2023,FV FVR 14956,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,11307 CAM 70 VERDE BOTELLA,17/05/2023,FV FVE 3727,200,"268.907,56","1.344,54",320000,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,17/05/2023,FV FVE 3722,50,"121.848,74","2.436,97",145000,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,17/05/2023,FV FVR 14947,"1,2","3.126,05","2.605,04",3720,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,17/05/2023,FV FVR 14955,50,"56.722,69","1.134,45",67500,,
VENTAS RESTREPO,20402 CAM 100 BEIGE OSCURO,17/05/2023,FV FVR 14950,1,"2.184,87","2.184,87",2600,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,17/05/2023,FV FVR 14950,"0,8","1.747,90","2.184,87",2080,,
VENTAS RESTREPO,21101 CAM 100 ROSADO PASTEL,17/05/2023,FV FVR 14947,"1,2","2.621,85","2.184,87",3120,,
VENTAS RESTREPO,21201 CAM 100 ROJO,17/05/2023,FV FVR 14947,"1,2","2.621,85","2.184,87",3120,,
VENTAS RESTREPO,21201 CAM 100 ROJO,17/05/2023,FV FVR 14950,3,"6.554,62","2.184,87",7800,,
VENTAS RESTREPO,221208 EVA 2 MM NEGRO,17/05/2023,FV FVR 14953,3,"20.042,02","6.680,67",23850,,
VENTAS RESTREPO,221208 EVA 2 MM NEGRO,17/05/2023,FV FVR 14954,2,"13.361,34","6.680,67",15900,,
VENTAS RESTREPO,310103 FLEECE AZUL OSCURO,17/05/2023,FV FVR 14948,2,"12.436,97","6.218,49",14800,,
VENTAS RESTREPO,310120 FLEECE IS OSCURO,17/05/2023,FV FVE 3726,10,"62.184,87","6.218,49",74000,,
VENTAS RESTREPO,400101 TELA FUSIONABLE BLANCA,17/05/2023,FV FVR 14957,"0,4","1.882,35","4.705,88",2240,,
VENTAS RESTREPO,460101 EMBO REFLE FUCSIA,17/05/2023,FV FVR 14952,1,"504,2","504,2",600,,
VENTAS RESTREPO,460102 EMBO REFLE ROJO,17/05/2023,FV FVR 14952,1,"504,2","504,2",600,,
VENTAS RESTREPO,460103 EMBO REFLE NARANJA,17/05/2023,FV FVR 14952,1,"504,2","504,2",600,,
VENTAS RESTREPO,460104 EMBO REFLE VERDE,17/05/2023,FV FVR 14952,1,"504,2","504,2",600,,
VENTAS RESTREPO,460106 EMBO REFLE IS CLARO,17/05/2023,FV FVR 14952,1,"504,2","504,2",600,,
VENTAS RESTREPO,480101 DACRON BLANCA,17/05/2023,FV FVE 3720,4,"13.781,51","3.445,38",16400,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,17/05/2023,FV FVE 3719,50,"420.168,07","8.403,36",500000,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,17/05/2023,FV FVR 14950,"1,4","12.352,94","8.823,53",14700,,
VENTAS RESTREPO,620104 MALLA SANDWICH AZUL OSCURA,17/05/2023,FV FVR 14950,"0,7","6.176,47","8.823,53",7350,,
VENTAS RESTREPO,620108 MALLA SANDWICH VERDE MILITAR,17/05/2023,FV FVR 14950,"0,7","6.176,47","8.823,53",7350,,
VENTAS RESTREPO,620124 MALLA SANDWICH AZUL NOCHE,17/05/2023,FV FVR 14949,4,"35.294,12","8.823,53",42000,,
VENTAS RESTREPO,620146 MALLA SANDWICH COLMENA GRIS CLARO,17/05/2023,FV FVR 14952,1,"10.504,20","10.504,20",12500,,
VENTAS RESTREPO,70117 CARIÑOSI GRIS OSCURO,17/05/2023,FV FVE 3726,"23,8","146.000,00","6.134,45",173740,,
VENTAS RESTREPO,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,17/05/2023,FV FVR 14951,3,"31.512,61","10.504,20",37500,,
VENTAS RESTREPO,"101102 TORTA DE SESGO 3,2 NEGRO 70 GR",18/05/2023,FV FVE 3729,5,"29.411,76","5.882,35",35000,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,18/05/2023,FV FVR 14963,3,"4.411,76","1.470,59",5250,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,18/05/2023,FV FVE 3728,100,"134.453,78","1.344,54",160000,,
VENTAS RESTREPO,10402 CAM 70 BEIGE OSCURO,18/05/2023,FV FVR 14961,54,"72.605,04","1.344,54",86400,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,18/05/2023,FV FVR 14962,4,"42.016,81","10.504,20",50000,,
VENTAS RESTREPO,120246 P.CONEJO CEBRAS,18/05/2023,FV FVR 14964,1,"10.504,20","10.504,20",12500,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,18/05/2023,FV FVE 3728,150,"170.168,07","1.134,45",202500,,
VENTAS RESTREPO,20301 CAM 100 BLANCO,18/05/2023,FV FVR 14966,"4,5","9.831,93","2.184,87",11700,,
VENTAS RESTREPO,20403 CAM 100 BEIGE HUESO,18/05/2023,FV FVR 14959,10,"21.848,74","2.184,87",26000,,
VENTAS RESTREPO,21201 CAM 100 ROJO,18/05/2023,FV FVR 14968,5,"10.924,37","2.184,87",13000,,
VENTAS RESTREPO,310104 FLEECE AZUL REY,18/05/2023,FV FVR 14967,"1,3","8.084,03","6.218,49",9620,,
VENTAS RESTREPO,310104 FLEECE AZUL REY,18/05/2023,FV FVR 14969,2,"12.436,97","6.218,49",14800,,
VENTAS RESTREPO,310119 FLEECE IS CLARO,18/05/2023,FV FVR 14962,3,"18.655,46","6.218,49",22200,,
VENTAS RESTREPO,310119 FLEECE IS CLARO,18/05/2023,FV FVR 14967,"2,8","17.411,76","6.218,49",20720,,
VENTAS RESTREPO,310120 FLEECE IS OSCURO,18/05/2023,FV FVR 14962,3,"18.655,46","6.218,49",22200,,
VENTAS RESTREPO,310123 FLEECE ROSADO,18/05/2023,FV FVR 14969,1,"6.218,49","6.218,49",7400,,
VENTAS RESTREPO,310131 FLEECE LILA,18/05/2023,FV FVR 14969,1,"6.218,49","6.218,49",7400,,
VENTAS RESTREPO,430407 BO 26X36 AZUL ACUEDUCTO,18/05/2023,FV FVE 3730,5,"4.411,76","882,35",5250,,
VENTAS RESTREPO,430804 BO 32X45X10 NARANJA,18/05/2023,FV FVE 3730,5,"6.302,52","1.260,50",7500,,
VENTAS RESTREPO,430807 BO 32X45X10 VERDE PISTACHO,18/05/2023,FV FVE 3730,5,"6.302,52","1.260,50",7500,,
VENTAS RESTREPO,430815 BO 32X45X10 AZUL PASTEL,18/05/2023,FV FVE 3730,5,"6.302,52","1.260,50",7500,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,18/05/2023,FV FVR 14971,13,"32.226,89","2.478,99",38350,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,18/05/2023,FV FVR 14970,15,"132.352,94","8.823,53",157500,,
VENTAS RESTREPO,70104 CARIÑOSI NEGRO,18/05/2023,FV FVR 14965,"1,1","6.932,77","6.302,52",8250,,
VENTAS RESTREPO,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,18/05/2023,FV FVR 14960,4,"42.016,81","10.504,20",50000,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,19/05/2023,FV FVR 14980,15,"22.058,82","1.470,59",26250,,
VENTAS RESTREPO,10208 CAM 70 AZUL COBALTO,19/05/2023,FV FVR 14987,17,"25.000,00","1.470,59",29750,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,19/05/2023,FV FVR 14977,8,"11.764,71","1.470,59",14000,,
VENTAS RESTREPO,10403 CAM 70 BEIGE HUESO,19/05/2023,FV FVR 14973,90,"121.008,40","1.344,54",144000,,
VENTAS RESTREPO,10502 CAM 70 CAFÉ OSCURO,19/05/2023,FV FVR 14987,3,"4.411,76","1.470,59",5250,,
VENTAS RESTREPO,10601 CAM 70 FUCSIA NORMAL,19/05/2023,FV FVR 14987,36,"51.428,57","1.428,57",61200,,
VENTAS RESTREPO,10803 CAM 70 LILA,19/05/2023,FV FVR 14987,31,"44.285,71","1.428,57",52700,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,19/05/2023,FV FVR 14978,125,"168.067,23","1.344,54",200000,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,19/05/2023,FV FVR 14987,32,"45.714,29","1.428,57",54400,,
VENTAS RESTREPO,11401 CAM 70 PALO DE ROSA,19/05/2023,FV FVR 14987,17,"25.000,00","1.470,59",29750,,
VENTAS RESTREPO,120220 P.CONEJO AZUL GATOS,19/05/2023,FV FVR 14985,2,"21.008,40","10.504,20",25000,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,19/05/2023,FV FVR 14972,2,"5.210,08","2.605,04",6200,,
VENTAS RESTREPO,130107 CAM 150 BLANCO,19/05/2023,FV FVR 14979,10,"32.352,94","3.235,29",38500,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,19/05/2023,FV FVR 14972,8,"25.882,35","3.235,29",30800,,
VENTAS RESTREPO,200111 SUAVETINA AGUA MARINA,19/05/2023,FV FVR 14988,1,"11.512,61","11.512,61",13700,,
VENTAS RESTREPO,260102 CAM LAMI PLATEADO,19/05/2023,FV FVR 14985,8,"32.268,91","4.033,61",38400,,
VENTAS RESTREPO,310112 FLEECE ROJO,19/05/2023,FV FVR 14975,2,"12.436,97","6.218,49",14800,,
VENTAS RESTREPO,310137 FLEECE MOSTAZA,19/05/2023,FV FVR 14974,"0,6","3.731,09","6.218,49",4440,,
VENTAS RESTREPO,330111 CAM STONE BURGUNDY,19/05/2023,FV FVR 14984,24,"71.596,64","2.983,19",85200,,
VENTAS RESTREPO,330304 CAM WATER VERDE PISTACHO,19/05/2023,FV FVR 14984,5,"15.126,05","3.025,21",18000,,
VENTAS RESTREPO,330506 CAM LEATHER BLANCO,19/05/2023,FV FVE 3731,"3,5","10.588,24","3.025,21",12600,,
VENTAS RESTREPO,330618 CAM CIRCLE MARFIL,19/05/2023,FV FVR 14984,10,"30.252,10","3.025,21",36000,,
VENTAS RESTREPO,430705 BO 40X37X10 ROJO,19/05/2023,FV FVR 14976,6,"8.067,23","1.344,54",9600,,
VENTAS RESTREPO,430815 BO 32X45X10 AZUL PASTEL,19/05/2023,FV FVR 14982,1,"1.260,50","1.260,50",1500,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,19/05/2023,FV FVR 14983,24,"58.487,39","2.436,97",69600,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,19/05/2023,FV FVR 14981,10,"88.235,29","8.823,53",105000,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,19/05/2023,FV FVR 14986,2,"17.647,06","8.823,53",21000,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,19/05/2023,FV FVR 14989,"1,5","13.235,29","8.823,53",15750,,
VENTAS RESTREPO,620102 MALLA SANDWICH GRIS CLARO,19/05/2023,FV FVR 14981,3,"26.470,59","8.823,53",31500,,
VENTAS RESTREPO,620104 MALLA SANDWICH AZUL OSCURA,19/05/2023,FV FVR 14981,5,"44.117,65","8.823,53",52500,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,20/05/2023,FV FVR 14990,30,"42.857,14","1.428,57",51000,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,20/05/2023,FV FVR 15001,2,"2.941,18","1.470,59",3500,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,20/05/2023,FV FVR 14998,10,"14.705,88","1.470,59",17500,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,20/05/2023,FV FVR 15001,3,"4.411,76","1.470,59",5250,,
VENTAS RESTREPO,10402 CAM 70 BEIGE OSCURO,20/05/2023,FV FVE 3734,67,"90.084,03","1.344,54",107200,,
VENTAS RESTREPO,10402 CAM 70 BEIGE OSCURO,20/05/2023,FV FVR 15001,2,"2.941,18","1.470,59",3500,,
VENTAS RESTREPO,10601 CAM 70 FUCSIA NORMAL,20/05/2023,FV FVR 14998,10,"14.705,88","1.470,59",17500,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,20/05/2023,FV FVE 3733,554,"744.873,95","1.344,54",886400,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,20/05/2023,FV FVR 14995,5,"7.352,94","1.470,59",8750,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,20/05/2023,FV FVR 15002,5,"7.352,94","1.470,59",8750,,
VENTAS RESTREPO,11301 CAM 70 VERDE CALI,20/05/2023,FV FVE 3734,185,"248.739,50","1.344,54",296000,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,20/05/2023,FV FVR 15000,"0,8","2.084,03","2.605,04",2480,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,20/05/2023,FV FVR 14991,10,"32.352,94","3.235,29",38500,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,20/05/2023,FV FVR 14995,1,"3.235,29","3.235,29",3850,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,20/05/2023,FV FVE 3733,172,"224.033,61","1.302,52",266600,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,20/05/2023,FV FVR 14991,10,"12.184,87","1.218,49",14500,,
VENTAS RESTREPO,20403 CAM 100 BEIGE HUESO,20/05/2023,FV FVR 14990,20,"42.857,14","2.142,86",51000,,
VENTAS RESTREPO,20403 CAM 100 BEIGE HUESO,20/05/2023,FV FVR 15004,6,"13.109,24","2.184,87",15600,,
VENTAS RESTREPO,230101 DRILL ROJO,20/05/2023,FV FVR 14993,"0,5","2.773,11","5.546,22",3300,,
VENTAS RESTREPO,310101 FLEECE NEGRO,20/05/2023,FV FVE 3735,6,"37.310,92","6.218,49",44400,,
VENTAS RESTREPO,310101 FLEECE NEGRO,20/05/2023,FV FVR 14994,"0,6","3.731,09","6.218,49",4440,,
VENTAS RESTREPO,310101 FLEECE NEGRO,20/05/2023,FV FVR 14997,1,"6.218,49","6.218,49",7400,,
VENTAS RESTREPO,310126 FLEECE CAFÉ,20/05/2023,FV FVR 15005,1,"6.218,49","6.218,49",7400,,
VENTAS RESTREPO,330209 CAM SUN AZUL OSCURO,20/05/2023,FV FVR 14996,"4,5","13.613,45","3.025,21",16200,,
VENTAS RESTREPO,330605 CAM CIRCLE MORADO CLARO,20/05/2023,FV FVR 14992,1,"3.025,21","3.025,21",3600,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,20/05/2023,FV FVR 14999,1,"6.050,42","6.050,42",7200,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,20/05/2023,FV FVR 15002,9,"79.411,76","8.823,53",94500,,
VENTAS RESTREPO,620108 MALLA SANDWICH VERDE MILITAR,20/05/2023,FV FVR 15003,"2,8","24.705,88","8.823,53",29400,,
VENTAS RESTREPO,620113 MALLA SANDWICH ROSADA,20/05/2023,FV FVE 3732,6,"52.941,18","8.823,53",63000,,
VENTAS RESTREPO,620140 MALLA SAND. CALAVERAS DE COLORES FONDO MORADO,20/05/2023,FV FVE 3732,2,"21.008,40","10.504,20",25000,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,23/05/2023,FV FVR 15006,5,"7.352,94","1.470,59",8750,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,23/05/2023,FV FVR 15012,10,"14.705,88","1.470,59",17500,,
VENTAS RESTREPO,10403 CAM 70 BEIGE HUESO,23/05/2023,FV FVR 15007,4,"5.882,35","1.470,59",7000,,
VENTAS RESTREPO,10702 CAM 70 GRIS CLARO,23/05/2023,FV FVR 15006,5,"7.352,94","1.470,59",8750,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,23/05/2023,FV FVR 15018,4,"5.882,35","1.470,59",7000,,
VENTAS RESTREPO,11202 CAM 70 VINOTINTO,23/05/2023,FV FVE 3736,200,"268.907,56","1.344,54",320000,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,23/05/2023,FV FVR 15009,"8,5","12.500,00","1.470,59",14875,,
VENTAS RESTREPO,120101 P.CONEJO NEGRO,23/05/2023,FV FVR 15011,1,"10.504,20","10.504,20",12500,,
VENTAS RESTREPO,120120 P.CONEJO LILA,23/05/2023,FV FVR 15019,1,"10.504,20","10.504,20",12500,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,23/05/2023,FV FVR 15007,4,"12.941,18","3.235,29",15400,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,23/05/2023,FV FVR 15013,10,"32.352,94","3.235,29",38500,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,23/05/2023,FV FVR 15014,3,"9.705,88","3.235,29",11550,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,23/05/2023,FV FVR 15013,10,"12.184,87","1.218,49",14500,,
VENTAS RESTREPO,20205 CAM 100 AZUL OSCURO,23/05/2023,FV FVR 15011,5,"10.924,37","2.184,87",13000,,
VENTAS RESTREPO,20601 CAM 100 FUCSIA NORMAL,23/05/2023,FV FVR 15021,5,"10.924,37","2.184,87",13000,,
VENTAS RESTREPO,290204 T REFLE NEGRO,23/05/2023,FV FVR 15020,12,"177.478,99","14.789,92",211200,,
VENTAS RESTREPO,310126 FLEECE CAFÉ,23/05/2023,FV FVR 15008,2,"12.436,97","6.218,49",14800,,
VENTAS RESTREPO,310131 FLEECE LILA,23/05/2023,FV FVR 15019,2,"12.436,97","6.218,49",14800,,
VENTAS RESTREPO,330306 CAM WATER BLANCO,23/05/2023,FV FVR 15015,20,"59.663,87","2.983,19",71000,,
VENTAS RESTREPO,430806 BO 32X45X10 AZUL REY,23/05/2023,FV FVR 15025,10,"12.605,04","1.260,50",15000,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,23/05/2023,FV FVR 15022,50,"117.647,06","2.352,94",140000,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,23/05/2023,FV FVR 15023,50,"117.647,06","2.352,94",140000,,
VENTAS RESTREPO,530104 PAÑO LE NEGRO,23/05/2023,FV FVR 15016,"0,5","3.739,50","7.478,99",4450,,
VENTAS RESTREPO,530105 PAÑO LE AZUL OSCURO,23/05/2023,FV FVR 15016,"0,5","3.739,50","7.478,99",4450,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,23/05/2023,FV FVR 15010,"1,6","14.117,65","8.823,53",16800,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,23/05/2023,FV FVR 15018,"3,52","31.058,82","8.823,53",36960,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,23/05/2023,FV FVR 15026,1,"8.823,53","8.823,53",10500,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,23/05/2023,FV FVR 15018,2,"17.647,06","8.823,53",21000,,
VENTAS RESTREPO,70104 CARIÑOSI NEGRO,23/05/2023,FV FVR 15017,2,"12.605,04","6.302,52",15000,,
VENTAS RESTREPO,70113-4 CARIÑOSI LEÑADOR ROJO,23/05/2023,FV FVR 15024,1,"7.815,13","7.815,13",9300,,
VENTAS RESTREPO,70121 CARIÑOSI ROSADO,23/05/2023,FV FVR 15017,6,"37.815,13","6.302,52",45000,,
JORGE ANDRES AGUIRRE ROJAS,70103 CARIÑOSI MARFIL,24/05/2023,FV FVE 3739,"722,9","4.130.857,14","5.714,29",4915720,,
VENDEDOR E-COMMERCE,10402 CAM 70 BEIGE OSCURO,24/05/2023,FV FVE 3737,60,"80.672,27","1.344,54",96000,,
VENTAS RESTREPO,10202 CAM 70 AZUL PASTEL,24/05/2023,FV FVR 15035,"5,8","8.529,41","1.470,59",10150,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,24/05/2023,FV FVR 15030,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,24/05/2023,FV FVR 15035,32,"45.714,29","1.428,57",54400,,
VENTAS RESTREPO,10402 CAM 70 BEIGE OSCURO,24/05/2023,FV FVR 15028,5,"7.352,94","1.470,59",8750,,
VENTAS RESTREPO,10803 CAM 70 LILA,24/05/2023,FV FVR 15035,"6,2","9.117,65","1.470,59",10850,,
VENTAS RESTREPO,11101 CAM 70 ROSADO PASTEL,24/05/2023,FV FVR 15035,"6,2","9.117,65","1.470,59",10850,,
VENTAS RESTREPO,11201 CAM 70 ROJO,24/05/2023,FV FVE 3740,150,"201.680,67","1.344,54",240000,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,24/05/2023,FV FVR 15035,"6,2","9.117,65","1.470,59",10850,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,24/05/2023,FV FVR 15031,4,"12.941,18","3.235,29",15400,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,24/05/2023,FV FVE 3738,100,"113.445,38","1.134,45",135000,,
VENTAS RESTREPO,310101 FLEECE NEGRO,24/05/2023,FV FVE 3741,41,"254.957,98","6.218,49",303400,,
VENTAS RESTREPO,310101 FLEECE NEGRO,24/05/2023,FV FVR 15034,2,"12.436,97","6.218,49",14800,,
VENTAS RESTREPO,310116 FLEECE MARFIL,24/05/2023,FV FVE 3741,87,"541.008,40","6.218,49",643800,,
VENTAS RESTREPO,310129 FLEECE AZUL PETROLEO,24/05/2023,FV FVR 15032,10,"62.184,87","6.218,49",74000,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,24/05/2023,FV FVR 15031,3,"18.151,26","6.050,42",21600,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,24/05/2023,FV FVR 15033,5,"30.252,10","6.050,42",36000,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,24/05/2023,FV FVR 15036,4,"24.201,68","6.050,42",28800,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,24/05/2023,FV FVR 15027,7,"17.352,94","2.478,99",20650,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,24/05/2023,FV FVR 15037,2,"17.647,06","8.823,53",21000,,
VENTAS RESTREPO,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,24/05/2023,FV FVR 15029,4,"42.016,81","10.504,20",50000,,
VENTAS PRINCIPAL,10204 CAM 70 AZUL OSCURO,25/05/2023,FV FVE 3745,"1.000,00","1.344.537,82","1.344,54",1600000,,
VENTAS PRINCIPAL,10803 CAM 70 LILA,25/05/2023,FV FVE 3745,"1.000,00","1.344.537,82","1.344,54",1600000,,
VENTAS PRINCIPAL,10901 CAM 70 NEGRO,25/05/2023,FV FVE 3745,"2.000,00","2.689.075,63","1.344,54",3200000,,
VENTAS PRINCIPAL,1111-6 P.CONEJO CORAZON FUCSIA,25/05/2023,FV FVE 3746,244,"2.293.600,00","9.400,00",2729384,,
VENTAS PRINCIPAL,1111-7 P.CONEJO CEBRA,25/05/2023,FV FVE 3746,"517,01","4.859.894,00","9.400,00",5783274,,
VENTAS PRINCIPAL,1111-8 P.CONEJO NAVIDAD,25/05/2023,FV FVE 3746,"1.836,08","17.259.152,00","9.400,00",20538391,,
VENTAS PRINCIPAL,11202 CAM 70 VINOTINTO,25/05/2023,FV FVE 3745,220,"295.798,32","1.344,54",352000,,
VENTAS RESTREPO,10208 CAM 70 AZUL COBALTO,25/05/2023,FV FVE 3749,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,25/05/2023,FV FVR 15056,1,"1.470,59","1.470,59",1750,,
VENTAS RESTREPO,10401 CAM 70 BEIGE CLARO - MEDIO,25/05/2023,FV FVE 3743,2,"2.941,18","1.470,59",3500,,
VENTAS RESTREPO,10601 CAM 70 FUCSIA NORMAL,25/05/2023,FV FVE 3749,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,25/05/2023,FV FVR 15039,50,"67.226,89","1.344,54",80000,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,25/05/2023,FV FVR 15043,10,"14.705,88","1.470,59",17500,,
